sp_id,sp_gq_id,sporder,age,sex
940215278,450046429,1,86,2
940215279,450046429,1,84,2
940215280,450046429,1,79,2
940215281,450046429,1,93,2
940215282,450046429,1,96,2
940215283,450046429,1,78,2
940215284,450046429,1,84,2
940215285,450046429,1,66,2
940215286,450046429,1,84,2
940215287,450046429,1,96,2
940215288,450046429,1,90,2
940215289,450046429,1,85,2
940215290,450046429,1,91,2
940215291,450046429,1,66,2
940215292,450046429,1,87,2
940215293,450046429,1,77,2
940215294,450046429,1,90,2
940215327,450046429,1,88,2
940215326,450046429,1,98,2
940215325,450046429,1,85,2
940215324,450046429,1,81,2
940215323,450046429,1,95,2
940215322,450046429,1,82,2
940215321,450046429,1,99,2
940215320,450046429,1,80,2
940215319,450046429,1,85,2
940215318,450046429,1,103,2
940215317,450046429,1,79,2
940215316,450046429,1,85,2
940215315,450046429,1,77,2
940215314,450046429,1,77,2
940215295,450046429,1,84,2
940215296,450046429,1,103,2
940215297,450046429,1,89,2
940215298,450046429,1,86,2
940215299,450046429,1,84,2
940215300,450046429,1,76,2
940215301,450046429,1,76,2
940215302,450046429,1,89,2
940215303,450046429,1,89,2
940215304,450046429,1,90,2
940215305,450046429,1,77,2
940215306,450046429,1,79,2
940215307,450046429,1,87,2
940215308,450046429,1,87,2
940215309,450046429,1,89,2
940215310,450046429,1,89,2
940215311,450046429,1,82,2
940215312,450046429,1,74,2
940215461,450046429,1,78,2
940215462,450046429,1,89,2
940215463,450046429,1,89,2
940215464,450046429,1,83,2
940215465,450046429,1,75,2
940215466,450046429,1,82,2
940215467,450046429,1,90,2
940215468,450046429,1,82,2
940215469,450046429,1,88,2
940215470,450046429,1,87,2
940215471,450046429,1,88,2
940215472,450046429,1,86,2
940215473,450046429,1,90,2
940215474,450046429,1,100,2
940215475,450046429,1,73,2
940215476,450046429,1,90,2
940215477,450046429,1,76,2
940215478,450046429,1,77,2
940215479,450046429,1,75,2
940215480,450046429,1,75,2
940215481,450046429,1,100,2
940215482,450046429,1,82,2
940215483,450046429,1,71,2
940215484,450046429,1,89,2
940215485,450046429,1,84,2
940215486,450046429,1,77,2
940215487,450046429,1,85,2
940215488,450046429,1,90,2
940215489,450046429,1,86,2
940215490,450046429,1,93,2
940215491,450046429,1,94,2
940215492,450046429,1,71,2
940215493,450046429,1,75,2
940215494,450046429,1,88,2
940215495,450046429,1,85,2
940215496,450046429,1,80,2
940215497,450046429,1,77,2
940215498,450046429,1,83,2
940215499,450046429,1,89,2
940215500,450046429,1,71,2
940215261,450046429,1,89,2
940215260,450046429,1,79,2
940215259,450046429,1,83,2
940215258,450046429,1,68,2
940215257,450046429,1,76,2
940215256,450046429,1,77,2
940215255,450046429,1,74,2
940215254,450046429,1,82,2
940215253,450046429,1,68,2
940215252,450046429,1,84,2
940215251,450046429,1,90,2
940215250,450046429,1,89,2
940215249,450046429,1,80,2
940215248,450046429,1,95,2
940215247,450046429,1,90,2
940215246,450046429,1,97,2
940215245,450046429,1,105,2
940215244,450046429,1,84,2
940215243,450046429,1,82,2
940215242,450046429,1,80,2
940215241,450046429,1,95,2
940215240,450046429,1,95,2
940215239,450046429,1,72,2
940215238,450046429,1,80,2
940409458,450046429,1,24,1
940409457,450046429,1,45,1
940409456,450046429,1,58,1
940409455,450046429,1,59,1
940409454,450046429,1,25,1
940409453,450046429,1,60,1
940409452,450046429,1,48,1
940409451,450046429,1,63,1
940409450,450046429,1,58,1
940409449,450046429,1,38,1
939302454,450046429,1,45,2
939302453,450046429,1,58,2
939302452,450046429,1,27,2
939302451,450046429,1,62,2
939302450,450046429,1,57,2
939302449,450046429,1,64,2
939302448,450046429,1,60,2
939302447,450046429,1,50,2
939302446,450046429,1,56,2
939302445,450046429,1,63,2
939302444,450046429,1,62,2
939302443,450046429,1,59,2
940215237,450046429,1,78,2
940215236,450046429,1,78,2
940215235,450046429,1,90,2
940215234,450046429,1,95,2
940215313,450046429,1,91,2
940215345,450046429,1,91,2
940215344,450046429,1,81,2
940215343,450046429,1,77,2
940215342,450046429,1,75,2
940215341,450046429,1,72,2
940215340,450046429,1,74,2
940215339,450046429,1,88,2
940215338,450046429,1,77,2
940215337,450046429,1,84,2
940215336,450046429,1,74,2
940215335,450046429,1,65,2
940215334,450046429,1,92,2
940215333,450046429,1,88,2
940215332,450046429,1,94,2
940215331,450046429,1,79,2
940215330,450046429,1,100,2
940215329,450046429,1,81,2
940215328,450046429,1,78,2
940754593,450046429,1,79,1
940754594,450046429,1,67,1
940754595,450046429,1,78,1
940754596,450046429,1,76,1
940754597,450046429,1,83,1
940754598,450046429,1,85,1
940754599,450046429,1,83,1
940754600,450046429,1,79,1
940754601,450046429,1,71,1
940754602,450046429,1,75,1
940754603,450046429,1,87,1
940754604,450046429,1,67,1
940754605,450046429,1,65,1
940754606,450046429,1,89,1
940754607,450046429,1,78,1
940754608,450046429,1,80,1
940754609,450046429,1,78,1
940754610,450046429,1,93,1
940754611,450046429,1,67,1
940754612,450046429,1,66,1
940754613,450046429,1,79,1
940754614,450046429,1,90,1
940754615,450046429,1,77,1
940754616,450046429,1,84,1
940754617,450046429,1,65,1
940754618,450046429,1,79,1
940754619,450046429,1,94,1
940754620,450046429,1,69,1
940754621,450046429,1,79,1
940754622,450046429,1,84,1
940754623,450046429,1,89,1
940754624,450046429,1,102,1
940754625,450046429,1,85,1
940754626,450046429,1,75,1
940754627,450046429,1,75,1
940754628,450046429,1,85,1
940754629,450046429,1,98,1
940754630,450046429,1,72,1
940754631,450046429,1,74,1
940754632,450046429,1,86,1
940754633,450046429,1,72,1
940754634,450046429,1,66,1
940754635,450046429,1,66,1
940754636,450046429,1,90,1
940754637,450046429,1,69,1
940754638,450046429,1,87,1
940754639,450046429,1,87,1
940754640,450046429,1,102,1
940754641,450046429,1,81,1
940754642,450046429,1,77,1
940754643,450046429,1,76,1
940754644,450046429,1,87,1
940754645,450046429,1,86,1
940754646,450046429,1,81,1
940754647,450046429,1,77,1
940754648,450046429,1,70,1
940754649,450046429,1,85,1
940754650,450046429,1,81,1
940754651,450046429,1,98,1
940754652,450046429,1,81,1
940754653,450046429,1,85,1
940754654,450046429,1,83,1
940754655,450046429,1,89,1
940754656,450046429,1,81,1
940215438,450046429,1,78,2
940215439,450046429,1,71,2
940215440,450046429,1,69,2
940215441,450046429,1,85,2
940215442,450046429,1,66,2
940215443,450046429,1,71,2
940215445,450046429,1,95,2
942565330,450007853,1,47,1
942565332,450007853,1,19,1
942565333,450007853,1,29,1
942565334,450007853,1,39,1
942565335,450007853,1,29,1
942565336,450007853,1,38,1
942565337,450007853,1,55,1
942565338,450007853,1,20,1
942565339,450007853,1,37,1
942565340,450007853,1,19,1
942565341,450007853,1,36,1
942565342,450007853,1,37,1
942565343,450007853,1,26,1
942565344,450007853,1,21,1
942565345,450007853,1,53,1
942565346,450007853,1,59,1
942565347,450007853,1,33,1
942565348,450007853,1,49,1
942565349,450007853,1,22,1
942565112,450007853,1,17,1
942565132,450007853,1,26,1
942565133,450007853,1,22,1
942565134,450007853,1,49,1
942565135,450007853,1,35,1
942565136,450007853,1,32,1
942565137,450007853,1,45,1
942565138,450007853,1,32,1
942565139,450007853,1,52,1
942565140,450007853,1,49,1
942565141,450007853,1,45,1
942565142,450007853,1,28,1
942565143,450007853,1,43,1
942565144,450007853,1,48,1
942565145,450007853,1,38,1
942565146,450007853,1,22,1
942565147,450007853,1,25,1
942565148,450007853,1,27,1
942565149,450007853,1,29,1
942565150,450007853,1,26,1
942565151,450007853,1,38,1
942565152,450007853,1,26,1
942565153,450007853,1,43,1
942565154,450007853,1,40,1
942565155,450007853,1,24,1
942565156,450007853,1,46,1
942565157,450007853,1,54,1
942565158,450007853,1,33,1
942565159,450007853,1,33,1
942565160,450007853,1,20,1
942565161,450007853,1,35,1
942565162,450007853,1,29,1
942565163,450007853,1,40,1
942565164,450007853,1,28,1
942565165,450007853,1,28,1
942565166,450007853,1,37,1
942565167,450007853,1,28,1
942565168,450007853,1,26,1
942565169,450007853,1,57,1
942565170,450007853,1,19,1
942565171,450007853,1,37,1
942565172,450007853,1,33,1
942565173,450007853,1,20,1
942565174,450007853,1,32,1
942565175,450007853,1,24,1
942565176,450007853,1,33,1
942565177,450007853,1,37,1
942565178,450007853,1,22,1
942565179,450007853,1,42,1
942565180,450007853,1,44,1
942565181,450007853,1,26,1
942565182,450007853,1,25,1
942565183,450007853,1,18,1
942565184,450007853,1,20,1
942565185,450007853,1,45,1
942565186,450007853,1,23,1
942565187,450007853,1,28,1
942565188,450007853,1,50,1
942565189,450007853,1,24,1
942565190,450007853,1,43,1
942565191,450007853,1,29,1
942565192,450007853,1,35,1
942565193,450007853,1,29,1
942565194,450007853,1,34,1
942565195,450007853,1,49,1
942565196,450007853,1,37,1
942565197,450007853,1,33,1
942565198,450007853,1,44,1
942565199,450007853,1,20,1
942565200,450007853,1,31,1
942565201,450007853,1,48,1
942565202,450007853,1,47,1
942565203,450007853,1,39,1
942565204,450007853,1,31,1
942565205,450007853,1,25,1
942565206,450007853,1,53,1
942565207,450007853,1,27,1
942565208,450007853,1,42,1
942565209,450007853,1,36,1
942565210,450007853,1,22,1
942565211,450007853,1,28,1
942565212,450007853,1,28,1
942565213,450007853,1,59,1
942565214,450007853,1,46,1
942565215,450007853,1,32,1
942565216,450007853,1,38,1
942565217,450007853,1,33,1
942565218,450007853,1,26,1
942565219,450007853,1,20,1
942565220,450007853,1,22,1
942565221,450007853,1,20,1
942565222,450007853,1,42,1
942565223,450007853,1,46,1
942565224,450007853,1,39,1
942565225,450007853,1,37,1
942565226,450007853,1,46,1
942565227,450007853,1,35,1
942565228,450007853,1,49,1
942565229,450007853,1,47,1
942565230,450007853,1,27,1
942565231,450007853,1,20,1
942565232,450007853,1,43,1
942565233,450007853,1,27,1
942565234,450007853,1,41,1
942565235,450007853,1,31,1
942565236,450007853,1,25,1
942565237,450007853,1,45,1
942565238,450007853,1,31,1
942565239,450007853,1,27,1
942565240,450007853,1,22,1
942565241,450007853,1,48,1
942565242,450007853,1,32,1
942565243,450007853,1,57,1
942565244,450007853,1,49,1
942565245,450007853,1,36,1
942565246,450007853,1,26,1
942565247,450007853,1,27,1
942565248,450007853,1,51,1
942565249,450007853,1,19,1
942565250,450007853,1,37,1
942565251,450007853,1,40,1
942565252,450007853,1,36,1
942565253,450007853,1,50,1
942565254,450007853,1,37,1
942565255,450007853,1,54,1
942565256,450007853,1,55,1
942565257,450007853,1,23,1
942565258,450007853,1,30,1
942565259,450007853,1,27,1
942565260,450007853,1,25,1
942565261,450007853,1,35,1
942565262,450007853,1,31,1
942565263,450007853,1,23,1
942565264,450007853,1,54,1
942565265,450007853,1,28,1
942565266,450007853,1,37,1
942565267,450007853,1,25,1
942565268,450007853,1,25,1
942565269,450007853,1,54,1
942565270,450007853,1,41,1
942565271,450007853,1,31,1
942565272,450007853,1,20,1
942565273,450007853,1,59,1
942565274,450007853,1,55,1
942566005,450007853,1,78,1
942565275,450007853,1,50,1
942565276,450007853,1,45,1
942565277,450007853,1,30,1
942565278,450007853,1,21,1
942565279,450007853,1,54,1
942565280,450007853,1,33,1
942565281,450007853,1,23,1
942565282,450007853,1,31,1
942565283,450007853,1,50,1
942565284,450007853,1,48,1
942565285,450007853,1,42,1
942565286,450007853,1,34,1
942565287,450007853,1,38,1
942565288,450007853,1,26,1
942565289,450007853,1,45,1
942565290,450007853,1,41,1
942565291,450007853,1,53,1
942565292,450007853,1,34,1
942565293,450007853,1,38,1
942565294,450007853,1,43,1
942565295,450007853,1,33,1
942565296,450007853,1,41,1
942565297,450007853,1,39,1
942565298,450007853,1,29,1
942565299,450007853,1,23,1
942565300,450007853,1,56,1
942565301,450007853,1,53,1
942565302,450007853,1,46,1
942565303,450007853,1,29,1
942565304,450007853,1,45,1
942565305,450007853,1,62,1
942565306,450007853,1,30,1
942565307,450007853,1,39,1
942565308,450007853,1,57,1
942565309,450007853,1,50,1
942565310,450007853,1,20,1
942565311,450007853,1,33,1
942565312,450007853,1,20,1
942565313,450007853,1,22,1
942565314,450007853,1,36,1
942565315,450007853,1,28,1
942565316,450007853,1,28,1
942565317,450007853,1,30,1
942565318,450007853,1,60,1
942565319,450007853,1,33,1
942565320,450007853,1,31,1
942565321,450007853,1,45,1
942565322,450007853,1,38,1
942565323,450007853,1,27,1
942565324,450007853,1,23,1
942565325,450007853,1,23,1
942565326,450007853,1,59,1
942565327,450007853,1,28,1
942565328,450007853,1,57,1
942565329,450007853,1,54,1
942565331,450007853,1,36,1
942565557,450007854,1,28,1
942565556,450007854,1,21,1
942565555,450007854,1,42,1
942565554,450007854,1,57,1
942565553,450007854,1,31,1
942565552,450007854,1,30,1
942565551,450007854,1,45,1
942565550,450007854,1,46,1
942565368,450007854,1,24,1
942565367,450007854,1,27,1
942565366,450007854,1,28,1
942565365,450007854,1,29,1
942565364,450007854,1,23,1
942565407,450007854,1,21,1
942565406,450007854,1,35,1
942565405,450007854,1,20,1
942565404,450007854,1,45,1
942565403,450007854,1,54,1
942565350,450007854,1,29,1
942565351,450007854,1,20,1
942565549,450007854,1,31,1
942565548,450007854,1,50,1
942565547,450007854,1,32,1
942565546,450007854,1,28,1
942565545,450007854,1,28,1
942565544,450007854,1,48,1
942565543,450007854,1,51,1
942565542,450007854,1,35,1
942565541,450007854,1,34,1
942565540,450007854,1,20,1
942565539,450007854,1,26,1
942565538,450007854,1,52,1
942565537,450007854,1,44,1
942565536,450007854,1,22,1
942565535,450007854,1,32,1
942565534,450007854,1,27,1
942565533,450007854,1,47,1
942565532,450007854,1,53,1
942565531,450007854,1,24,1
942565530,450007854,1,19,1
942565529,450007854,1,22,1
942565528,450007854,1,41,1
942565527,450007854,1,45,1
942565526,450007854,1,36,1
942565525,450007854,1,41,1
942565524,450007854,1,28,1
942565523,450007854,1,42,1
942565522,450007854,1,39,1
942565521,450007854,1,20,1
942565520,450007854,1,21,1
942565519,450007854,1,54,1
942565518,450007854,1,33,1
942565517,450007854,1,23,1
942565516,450007854,1,33,1
942565515,450007854,1,38,1
942565514,450007854,1,20,1
942565513,450007854,1,22,1
942565512,450007854,1,25,1
942565511,450007854,1,48,1
942565510,450007854,1,26,1
942565509,450007854,1,63,1
942565508,450007854,1,43,1
942565507,450007854,1,33,1
942565506,450007854,1,35,1
942565505,450007854,1,49,1
942565504,450007854,1,24,1
942565503,450007854,1,33,1
942565502,450007854,1,27,1
942565501,450007854,1,53,1
942565500,450007854,1,28,1
942565499,450007854,1,49,1
942565498,450007854,1,46,1
942565497,450007854,1,52,1
942565496,450007854,1,46,1
942565495,450007854,1,40,1
942565494,450007854,1,50,1
942565493,450007854,1,22,1
942565492,450007854,1,32,1
942565491,450007854,1,34,1
942565490,450007854,1,27,1
942565489,450007854,1,26,1
942565488,450007854,1,42,1
942565487,450007854,1,44,1
942565486,450007854,1,44,1
942565485,450007854,1,25,1
942565484,450007854,1,43,1
942565483,450007854,1,29,1
942565482,450007854,1,37,1
942565481,450007854,1,26,1
942565480,450007854,1,25,1
942565479,450007854,1,47,1
942565478,450007854,1,35,1
942565477,450007854,1,34,1
942565476,450007854,1,20,1
942565475,450007854,1,29,1
942565474,450007854,1,22,1
942565473,450007854,1,37,1
942565472,450007854,1,35,1
942565471,450007854,1,39,1
942565470,450007854,1,63,1
942565469,450007854,1,54,1
942565468,450007854,1,54,1
942565467,450007854,1,46,1
942565466,450007854,1,53,1
942565465,450007854,1,18,1
942565464,450007854,1,42,1
942565402,450007854,1,56,1
942565463,450007854,1,33,1
942565462,450007854,1,23,1
942565461,450007854,1,29,1
942565460,450007854,1,60,1
942565459,450007854,1,25,1
942565458,450007854,1,24,1
942565457,450007854,1,37,1
942565456,450007854,1,25,1
942565455,450007854,1,25,1
942565454,450007854,1,51,1
942565453,450007854,1,47,1
942565452,450007854,1,38,1
942565451,450007854,1,56,1
942565450,450007854,1,19,1
942565449,450007854,1,25,1
942565448,450007854,1,34,1
942565447,450007854,1,32,1
942565446,450007854,1,34,1
942565445,450007854,1,31,1
942565444,450007854,1,46,1
942565443,450007854,1,28,1
942565442,450007854,1,54,1
942565441,450007854,1,54,1
942565440,450007854,1,29,1
942565439,450007854,1,21,1
942565438,450007854,1,40,1
942565437,450007854,1,25,1
942565401,450007854,1,37,1
942565400,450007854,1,56,1
942565399,450007854,1,32,1
942565398,450007854,1,25,1
942565397,450007854,1,22,1
942565396,450007854,1,40,1
942565363,450007854,1,51,1
942565362,450007854,1,45,1
942565436,450007854,1,29,1
942565435,450007854,1,20,1
942565434,450007854,1,36,1
942565433,450007854,1,43,1
942565432,450007854,1,26,1
942565431,450007854,1,41,1
942565430,450007854,1,26,1
942565429,450007854,1,24,1
942565428,450007854,1,45,1
942565427,450007854,1,47,1
942565426,450007854,1,25,1
942565425,450007854,1,32,1
942565424,450007854,1,54,1
942565423,450007854,1,50,1
942565422,450007854,1,63,1
942565421,450007854,1,41,1
942565361,450007854,1,59,1
942565360,450007854,1,40,1
942565359,450007854,1,43,1
942565358,450007854,1,28,1
942565357,450007854,1,26,1
942565356,450007854,1,25,1
942565355,450007854,1,27,1
942565354,450007854,1,55,1
942565353,450007854,1,59,1
942565395,450007854,1,45,1
942565394,450007854,1,48,1
942565393,450007854,1,46,1
942565392,450007854,1,21,1
942565391,450007854,1,44,1
942565390,450007854,1,50,1
942565389,450007854,1,24,1
942565388,450007854,1,34,1
942565420,450007854,1,34,1
942565419,450007854,1,36,1
942565418,450007854,1,36,1
942565417,450007854,1,21,1
942565416,450007854,1,27,1
942565415,450007854,1,21,1
942565414,450007854,1,50,1
942565413,450007854,1,25,1
942565412,450007854,1,30,1
942565411,450007854,1,34,1
942565410,450007854,1,30,1
942565409,450007854,1,33,1
942565408,450007854,1,40,1
942565387,450007854,1,48,1
942565386,450007854,1,29,1
942565385,450007854,1,35,1
942565384,450007854,1,51,1
942565383,450007854,1,53,1
942565382,450007854,1,34,1
942565381,450007854,1,44,1
942565380,450007854,1,32,1
942565379,450007854,1,39,1
942565378,450007854,1,29,1
942565377,450007854,1,37,1
942565376,450007854,1,44,1
942565375,450007854,1,49,1
942565374,450007854,1,47,1
942565373,450007854,1,41,1
942565372,450007854,1,45,1
942565371,450007854,1,25,1
942565370,450007854,1,21,1
942565369,450007854,1,33,1
942566006,450007854,1,71,1
942565352,450007854,1,27,1
942565567,450007854,1,28,1
942565566,450007854,1,33,1
942565565,450007854,1,37,1
942565564,450007854,1,45,1
942565563,450007854,1,27,1
942565562,450007854,1,50,1
942565561,450007854,1,40,1
942565560,450007854,1,25,1
942565559,450007854,1,49,1
942565558,450007854,1,39,1
