sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
207412453,20634856,2007000946432,"420099608001",21,2,1,1,0,,
207412454,20634856,2007000946432,"420099608004",26,1,1,1,10,,
207546576,20620485,2007000946432,"420099609001",34,2,1,1,1,,
207546579,20620485,2007000946432,"420099608001",4,1,1,1,2,,
207546580,20620485,2007000946432,"420099608001",6,1,1,1,2,450066968,
207546581,20620940,2007000946432,"420099606002",34,2,1,1,1,,
207546583,20620940,2007000946432,"420099606002",0,1,1,1,2,,
207546584,20620940,2007000946432,"420099606002",4,1,1,1,2,,
207546585,20620940,2007000946432,"420099608003",6,1,1,1,2,450066968,
207546590,20633487,2007000946432,"420099608003",6,1,1,1,2,450066968,
207610812,20621579,2007000946432,"420099608003",73,2,1,1,0,,
207650529,20624040,2007000946432,"420099608003",36,1,1,1,1,,513541624
207650530,20624040,2007000946432,"420099608004",6,1,1,1,2,450145256,
207650534,20628311,2007000946432,"420099610002",6,1,1,1,2,450108324,
207650535,20628311,2007000946432,"420099608004",37,2,1,1,0,,
207664709,20619997,2007000946432,"420099608001",43,2,1,1,1,,508509827
207664710,20622521,2007000946432,"420099608001",42,1,1,1,0,,513520368
207697031,20624602,2007000946432,"420099608004",59,1,1,1,0,,
207697032,20628981,2007000946432,"420099608004",59,1,1,1,0,,
207697033,20633515,2007000946432,"420099608003",59,1,1,1,0,,
207930192,20625796,2007000946432,"420099608001",10,1,1,1,2,450122301,
207930193,20625796,2007000946432,"420099608003",40,2,1,1,1,,
207930194,20626088,2007000946432,"420099610002",40,1,1,1,0,,513518851
207930195,20626088,2007000946432,"420099608004",7,2,1,1,2,450122301,
207930196,20626088,2007000946432,"420099608001",10,1,1,1,2,450122301,
207930197,20626088,2007000946432,"420099608003",40,2,1,1,1,,
207930200,20634299,2007000946432,"420099608004",10,1,1,1,2,450122301,
207930201,20634299,2007000946432,"420099608003",40,2,1,1,1,,
207970228,20623720,2007000946432,"420099608003",51,2,1,1,1,,
207970230,20624142,2007000946432,"420099608003",51,2,1,1,1,,
207970232,20691191,2007000946432,"420099608001",51,2,1,1,1,,
207970233,20691536,2007000946432,"420099608004",54,1,1,1,0,,513517126
207970234,20691536,2007000946432,"420099608001",51,2,1,1,1,,
207973290,20623008,2007000946432,"420099608001",78,1,1,1,0,,
207973291,20623008,2007000946432,"420099608004",76,2,1,1,1,,
208014495,20627753,2007000946432,"420099606002",55,2,1,1,0,,
208088898,20617959,2007000946432,"420099608004",67,1,1,1,0,,513518679
208088899,20624678,2007000946432,"420099606002",58,2,1,1,1,,513513663
208088900,20624678,2007000946432,"420099608004",67,1,1,1,0,,513520365
208088901,20628302,2007000946432,"420099608001",58,2,1,1,1,,513518394
208088903,20630650,2007000946432,"420099608001",58,2,1,1,1,,508248017
208147139,20632869,2007000946432,"420099608004",60,1,1,1,1,,
208147141,20633881,2007000946432,"420099609001",60,1,1,1,1,,
208154021,20620065,2007000946432,"420099608004",17,2,1,1,2,450114476,
208154022,20620065,2007000946432,"420099609001",51,1,1,1,0,,513518517
208154026,20627177,2007000946432,"420099608004",50,2,1,1,1,,
208154028,20628872,2007000946432,"420099608001",51,1,1,1,0,,513517941
208154029,20628872,2007000946432,"420099608001",50,2,1,1,1,,
208154030,20635507,2007000946432,"420099606002",17,2,1,1,2,450130825,
208154031,20635507,2007000946432,"420099608001",51,1,1,1,0,,508536828
208154032,20635507,2007000946432,"420099608003",50,2,1,1,1,,
208154034,20691667,2007000946432,"420099608004",51,1,1,1,0,,508537543
208154035,20691667,2007000946432,"420099608004",50,2,1,1,1,,
208172775,20618309,2007000946432,"420099610002",32,1,1,1,0,,513920490
208172777,20622537,2007000946432,"420099606002",32,1,1,1,0,,513923799
208172779,20626559,2007000946432,"420099606002",32,1,1,1,0,,513518851
208172780,20628367,2007000946432,"420099608001",32,1,1,1,0,,513518132
208172785,20632959,2007000946432,"420099608004",32,1,1,1,0,,513518273
208179076,20630391,2007000946432,"420099608004",73,2,1,1,0,,
208179077,20630391,2007000946432,"420099608003",71,1,1,1,1,,513518212
208179078,20633425,2007000946432,"420099610002",73,2,1,1,0,,
208179079,20633425,2007000946432,"420099608003",71,1,1,1,1,,513519767
208208496,20617459,2007000946432,"420099608004",34,2,1,1,1,,513923566
208208497,20617459,2007000946432,"420099608001",45,1,1,1,0,,513520365
208208498,20617459,2007000946432,"420099608004",10,1,1,1,2,450145256,
208208499,20621457,2007000946432,"420099608003",34,2,1,1,1,,513225830
208208500,20621457,2007000946432,"420099608004",45,1,1,1,0,,513517277
208208501,20621457,2007000946432,"420099608001",10,1,1,1,2,450114472,
208208502,20623904,2007000946432,"420099608001",34,2,1,1,1,,513520162
208208503,20623904,2007000946432,"420099608003",45,1,1,1,0,,513924358
208208504,20623904,2007000946432,"420099608003",10,1,1,1,2,450145256,
208208505,20626478,2007000946432,"420099608004",34,2,1,1,1,,508227630
208208509,20630709,2007000946432,"420099608004",45,1,1,1,0,,513517956
208208510,20630709,2007000946432,"420099609001",10,1,1,1,2,450108324,
208208513,20631769,2007000946432,"420099609001",10,1,1,1,2,450144031,
208225720,20626358,2007000946432,"420099609001",45,1,1,1,1,,
208225721,20629799,2007000946432,"420099608003",64,2,1,1,0,,
208293072,20621138,2007000946432,"420099606002",54,1,1,1,0,,
208293073,20621138,2007000946432,"420099608004",58,2,1,1,1,,513519865
208293077,20624157,2007000946432,"420099608004",58,2,1,1,1,,513922008
208293078,20625656,2007000946432,"420099608003",54,1,1,1,0,,
208293079,20625656,2007000946432,"420099606002",58,2,1,1,1,,513520241
208293080,20635181,2007000946432,"420099608003",54,1,1,1,0,,
208358538,20617562,2007000946432,"420099609001",64,2,1,1,0,,
208358541,20624494,2007000946432,"420099608003",67,1,1,1,1,,
208358542,20624494,2007000946432,"420099606002",64,2,1,1,0,,
208358543,20627738,2007000946432,"420099610002",67,1,1,1,1,,
208358545,20630726,2007000946432,"420099608004",67,1,1,1,1,,
208358547,20631902,2007000946432,"420099608004",67,1,1,1,1,,
208358548,20631902,2007000946432,"420099610002",64,2,1,1,0,,
208471282,20619205,2007000946432,"420099608004",87,1,1,1,1,,
208471283,20619205,2007000946432,"420099608001",73,2,1,1,0,,
208471288,20690926,2007000946432,"420099608003",87,1,1,1,1,,
208522677,20619071,2007000946432,"420099608004",61,2,1,1,1,,513519542
208522679,20632471,2007000946432,"420099609001",61,2,1,1,1,,513515814
208522680,20632471,2007000946432,"420099608004",55,1,1,1,0,,513517217
208522683,20635269,2007000946432,"420099609001",61,2,1,1,1,,513518921
208522684,20635269,2007000946432,"420099608004",55,1,1,1,0,,513519114
208522686,20690994,2007000946432,"420099608003",55,1,1,1,0,,513518368
208591526,20629774,2007000946432,"420099608004",65,1,1,1,1,,
208591527,20632718,2007000946432,"420099608003",62,2,1,1,0,,
208591528,20632718,2007000946432,"420099610002",65,1,1,1,1,,
208591532,20691896,2007000946432,"420099606002",65,1,1,1,1,,
208653107,20626804,2007000946432,"420099606002",11,2,1,1,2,450122303,
208653108,20626804,2007000946432,"420099608004",12,1,1,1,2,450122303,
208653110,20626804,2007000946432,"420099606002",41,1,1,1,0,,508515666
208653111,20626804,2007000946432,"420099608003",34,2,1,1,1,,513519173
208653113,20629268,2007000946432,"420099606002",12,1,1,1,2,450108335,
208653114,20629268,2007000946432,"420099610002",5,1,1,1,2,450108324,
208653115,20629268,2007000946432,"420099608001",41,1,1,1,0,,513518102
208653116,20629268,2007000946432,"420099606002",34,2,1,1,1,,513518379
208692961,20617384,2007000946432,"420099608004",81,2,1,1,1,,
208692962,20617384,2007000946432,"420099608001",83,1,1,1,0,,513517999
208692964,20627766,2007000946432,"420099608004",83,1,1,1,0,,513518789
208692966,20628786,2007000946432,"420099608003",83,1,1,1,0,,513518448
208692969,20633663,2007000946432,"420099608004",81,2,1,1,1,,
208692972,20634694,2007000946432,"420099610002",83,1,1,1,0,,513519809
208800586,20621199,2007000946432,"420099608004",46,2,1,1,0,,513516905
208800589,20621689,2007000946432,"420099606002",46,2,1,1,0,,513517396
208800591,20621689,2007000946432,"420099608004",3,2,1,1,5,450114472,
208800592,20628479,2007000946432,"420099610002",46,2,1,1,0,,513518182
208800593,20628479,2007000946432,"420099609001",26,2,1,1,2,,
208800594,20628479,2007000946432,"420099608001",3,2,1,1,5,450114472,
208800598,20630228,2007000946432,"420099608004",46,2,1,1,0,,513518285
208800599,20630228,2007000946432,"420099610002",26,2,1,1,2,,
208800602,20630643,2007000946432,"420099608001",26,2,1,1,2,,
208800604,20633037,2007000946432,"420099609001",46,2,1,1,0,,508537678
208800606,20633037,2007000946432,"420099608001",3,2,1,1,5,450114472,
208800609,20633331,2007000946432,"420099608001",3,2,1,1,5,450114472,
208800610,20633416,2007000946432,"420099608004",46,2,1,1,0,,517242735
208800611,20633416,2007000946432,"420099608003",26,2,1,1,2,,
208800614,20633877,2007000946432,"420099609001",26,2,1,1,2,,
208812459,20617522,2007000946432,"420099608004",42,2,1,1,0,,513518450
208812460,20617522,2007000946432,"420099608003",19,1,1,1,7,,513516858
208812464,20622562,2007000946432,"420099608004",39,1,1,1,7,,
208812466,20624739,2007000946432,"420099608004",19,1,1,1,7,,513520501
208812467,20624739,2007000946432,"420099608004",39,1,1,1,7,,
208812470,20625774,2007000946432,"420099606002",39,1,1,1,7,,
208812471,20625869,2007000946432,"420099608001",42,2,1,1,0,,513520405
208812472,20625869,2007000946432,"420099610002",19,1,1,1,7,,513512530
208812474,20626887,2007000946432,"420099606002",42,2,1,1,0,,513493371
208812475,20626887,2007000946432,"420099606002",19,1,1,1,7,,513519199
208812477,20629297,2007000946432,"420099608004",42,2,1,1,0,,513519107
208812480,20631604,2007000946432,"420099608004",42,2,1,1,0,,513517456
208812481,20631604,2007000946432,"420099608004",19,1,1,1,7,,513518359
208812485,20631685,2007000946432,"420099610002",39,1,1,1,7,,
208812486,20632249,2007000946432,"420099608003",42,2,1,1,0,,513517288
208812488,20632249,2007000946432,"420099606002",39,1,1,1,7,,
208812489,20632397,2007000946432,"420099608004",42,2,1,1,0,,513518273
208812490,20632397,2007000946432,"420099608004",19,1,1,1,7,,513518064
208812491,20632397,2007000946432,"420099608004",39,1,1,1,7,,
208812492,20632890,2007000946432,"420099606002",42,2,1,1,0,,513514759
208812495,20635744,2007000946432,"420099608001",42,2,1,1,0,,508538711
208812496,20635744,2007000946432,"420099606002",19,1,1,1,7,,513519911
208812497,20635744,2007000946432,"420099608004",39,1,1,1,7,,
208812499,20635759,2007000946432,"420099606002",19,1,1,1,7,,513519132
208812502,20690625,2007000946432,"420099606002",19,1,1,1,7,,513517110
208930112,20618915,2007000946432,"420099606002",49,1,1,1,0,,513519440
209081200,20617733,2007000946432,"420099608001",38,2,1,1,0,,513520235
209081203,20635111,2007000946432,"420099608004",38,2,1,1,0,,513518878
209193140,20618273,2007000946432,"420099608003",41,1,1,1,0,,
209193142,20618484,2007000946432,"420099610002",16,1,1,1,2,450122302,
209193144,20618484,2007000946432,"420099608001",39,2,1,1,1,,
209193145,20619019,2007000946432,"420099608004",16,1,1,1,2,450145257,
209193148,20620779,2007000946432,"420099608001",16,1,1,1,2,450114476,
209193149,20620779,2007000946432,"420099610002",41,1,1,1,0,,
209193150,20620779,2007000946432,"420099610002",39,2,1,1,1,,
209193153,20622290,2007000946432,"420099608001",39,2,1,1,1,,
209196714,20623235,2007000946432,"420099608004",53,1,1,1,1,,513519562
209196719,20691741,2007000946432,"420099608004",53,1,1,1,1,,508537972
209196721,20691741,2007000946432,"420099608004",20,1,1,1,2,,513517097
209196723,20691741,2007000946432,"420099608003",49,2,1,1,0,,513517082
209219043,20618918,2007000946432,"420099608004",35,1,1,1,0,,513519440
209219044,20618918,2007000946432,"420099606002",15,1,1,1,2,450145257,
209219048,20620279,2007000946432,"420099610002",15,1,1,1,2,450114476,
209219049,20620961,2007000946432,"420099606002",35,1,1,1,0,,513518303
209219053,20625874,2007000946432,"420099608004",35,1,1,1,0,,513922832
209219054,20625874,2007000946432,"420099608004",15,1,1,1,2,450122302,
209219056,20626822,2007000946432,"420099608003",15,1,1,1,2,450122302,
209279175,20620134,2007000946432,"420099609001",82,2,1,1,1,,
209279177,20625496,2007000946432,"420099609001",82,2,1,1,1,,
209279178,20625496,2007000946432,"420099608004",82,1,1,1,0,,
209330610,20620662,2007000946432,"420099608001",72,1,1,1,0,,
209330611,20620662,2007000946432,"420099608003",69,2,1,1,1,,
209330615,20623207,2007000946432,"420099608004",69,2,1,1,1,,
209330616,20623936,2007000946432,"420099608004",72,1,1,1,0,,
209330619,20631495,2007000946432,"420099609001",69,2,1,1,1,,
209330624,20691116,2007000946432,"420099608003",72,1,1,1,0,,
209363073,20618966,2007000946432,"420099606002",9,2,1,1,2,450144031,
209363074,20618966,2007000946432,"420099608001",39,2,1,1,1,,513518764
209363077,20626099,2007000946432,"420099608001",9,2,1,1,2,450122301,
209363078,20626099,2007000946432,"420099608003",39,2,1,1,1,,513519169
209363081,20626966,2007000946432,"420099608004",9,2,1,1,2,450122301,
209363082,20626966,2007000946432,"420099609001",39,2,1,1,1,,513519865
209363083,20626966,2007000946432,"420099608003",14,1,1,1,2,450122303,
209363084,20628484,2007000946432,"420099610002",44,1,1,1,0,,513511661
209363086,20628484,2007000946432,"420099610002",39,2,1,1,1,,513518047
209397948,20622910,2007000946432,"420099608001",49,1,1,1,0,,513921673
209397949,20622910,2007000946432,"420099606002",46,2,1,1,1,,513922457
209397950,20623111,2007000946432,"420099610002",49,1,1,1,0,,513519440
209397951,20623111,2007000946432,"420099608004",46,2,1,1,1,,513543634
209397953,20623635,2007000946432,"420099606002",46,2,1,1,1,,513520089
209397955,20625553,2007000946432,"420099608003",46,2,1,1,1,,513519173
209397956,20627527,2007000946432,"420099606002",49,1,1,1,0,,513518956
209440725,20620697,2007000946432,"420099608004",73,1,1,1,0,,
209440726,20620697,2007000946432,"420099610002",68,2,1,1,1,,
209440727,20635270,2007000946432,"420099608004",73,1,1,1,0,,
209440728,20635270,2007000946432,"420099609001",68,2,1,1,1,,
209477830,20620724,2007000946432,"420099609001",51,1,1,1,0,,513518436
209477831,20620724,2007000946432,"420099608001",52,2,1,1,1,,513518679
209477833,20624966,2007000946432,"420099610002",52,2,1,1,1,,513519562
209477834,20629042,2007000946432,"420099606002",51,1,1,1,0,,513517846
209477836,20633429,2007000946432,"420099608003",51,1,1,1,0,,508537972
209477837,20633429,2007000946432,"420099608003",52,2,1,1,1,,513519085
209477841,20634462,2007000946432,"420099606002",52,2,1,1,1,,513517846
209477844,20635803,2007000946432,"420099610002",51,1,1,1,0,,513516738
209477845,20635803,2007000946432,"420099608004",52,2,1,1,1,,508536735
209611533,20634623,2007000946432,"420099608004",58,1,1,1,0,,513518873
209614467,20622081,2007000946432,"420099606002",9,1,1,1,2,450114472,
209614470,20622081,2007000946432,"420099608004",33,1,1,1,1,,513920659
209614481,20631097,2007000946432,"420099609001",5,1,1,1,2,450108324,
209614482,20631097,2007000946432,"420099608004",33,1,1,1,1,,513518127
209683382,20618496,2007000946432,"420099608003",70,1,1,1,0,,
209683383,20618496,2007000946432,"420099609001",68,2,1,1,1,,
209683384,20622360,2007000946432,"420099608001",70,1,1,1,0,,
209683385,20622360,2007000946432,"420099608003",68,2,1,1,1,,
209683386,20624295,2007000946432,"420099608001",70,1,1,1,0,,
209683387,20624295,2007000946432,"420099606002",68,2,1,1,1,,
209683388,20629115,2007000946432,"420099608004",70,1,1,1,0,,
209767871,20620616,2007000946432,"420099608004",81,1,1,1,0,,
209767874,20623512,2007000946432,"420099608003",50,1,1,1,2,,
209767875,20623512,2007000946432,"420099609001",81,1,1,1,0,,
209767877,20632947,2007000946432,"420099608003",81,1,1,1,0,,
209767879,20634708,2007000946432,"420099608004",81,1,1,1,0,,
209838117,20618328,2007000946432,"420099610002",51,1,1,1,0,,513925316
209838119,20619603,2007000946432,"420099610002",51,1,1,1,0,,513511660
209838122,20623847,2007000946432,"420099608004",49,2,1,1,1,,513518951
209838127,20623998,2007000946432,"420099606002",51,1,1,1,0,,513919491
209838132,20634703,2007000946432,"420099608004",49,2,1,1,1,,513518935
209838133,20634703,2007000946432,"420099608004",51,1,1,1,0,,513517910
209838135,20635194,2007000946432,"420099610002",51,1,1,1,0,,513518689
209923204,20626199,2007000946432,"420099610002",28,2,1,1,10,,513518878
209923205,20626199,2007000946432,"420099608004",30,1,1,1,0,,513921598
209923206,20691408,2007000946432,"420099608004",28,2,1,1,10,,508537922
209923207,20691408,2007000946432,"420099608004",30,1,1,1,0,,508537750
210063383,20623201,2007000946432,"420099606002",68,2,1,1,0,,
210063384,20625326,2007000946432,"420099608003",68,2,1,1,0,,
210108328,20622629,2007000946432,"420099608001",86,2,1,1,0,,
210108329,20628685,2007000946432,"420099608004",86,2,1,1,0,,
210130268,20619739,2007000946432,"420099606002",69,1,1,1,0,,
210130270,20629791,2007000946432,"420099608003",69,1,1,1,0,,
210130271,20629791,2007000946432,"420099608003",65,2,1,1,1,,
210130272,20636051,2007000946432,"420099610002",69,1,1,1,0,,
210130273,20636051,2007000946432,"420099608001",65,2,1,1,1,,
210241439,20632092,2007000946432,"420099606002",60,1,1,1,0,,
210306487,20618780,2007000946432,"420099606002",48,1,1,1,0,,513519440
210306493,20620273,2007000946432,"420099606002",19,1,1,1,2,,
210306495,20620273,2007000946432,"420099609001",17,2,1,1,2,450114476,
210306496,20620273,2007000946432,"420099610002",48,2,1,1,1,,
210306497,20623037,2007000946432,"420099606002",48,1,1,1,0,,513922339
210306498,20623037,2007000946432,"420099608001",19,1,1,1,2,,
210306499,20623037,2007000946432,"420099606002",22,2,1,1,2,,
210306501,20623037,2007000946432,"420099608001",48,2,1,1,1,,
210363180,20623738,2007000946432,"420099609001",58,1,1,1,0,,513520613
