sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
189957397,11051082,2008000185835,"420659506003",43,1,1,1,0,,
189957399,11055219,2008000185835,"420659509001",71,2,1,3,4,,
189957401,11055219,2008000185835,"420659509001",44,1,1,2,3,,514268782
189966065,11048262,2008000186049,"420659504001",64,2,1,1,0,,
189966066,11048312,2008000186049,"420659504001",64,2,1,1,0,,
190048468,11050506,2008000188030,"420659506002",36,1,1,2,10,,514267690
190048471,11051299,2008000188030,"420659506003",30,2,1,1,0,,514270454
190048472,11051299,2008000188030,"420659506003",36,1,1,2,10,,514268053
190048474,11051330,2008000188030,"420659506003",36,1,1,2,10,,514268099
190048475,11051646,2008000188030,"420659506004",30,2,1,1,0,,514267713
190048479,11055216,2008000188030,"420659509001",30,2,1,1,0,,514268752
190048481,11056151,2008000188030,"420659509003",30,2,1,1,0,,514271081
190048482,11056151,2008000188030,"420659509003",36,1,1,2,10,,514268465
190048483,11056417,2008000188030,"420659509004",30,2,1,1,0,,513925996
190048484,11056417,2008000188030,"420659509004",36,1,1,2,10,,514268700
190048485,11056476,2008000188030,"420659509004",30,2,1,1,0,,514271081
190048490,11057316,2008000188030,"420659510002",36,1,1,2,10,,514268744
190048493,11060637,2008000188030,"420659512002",30,2,1,1,0,,514269445
190048494,11060637,2008000188030,"420659512002",36,1,1,2,10,,514268705
190108958,11049715,2008000189536,"420659505002",94,2,1,1,0,,
190108960,11050281,2008000189536,"420659506001",94,2,1,1,0,,
190108961,11051660,2008000189536,"420659506004",94,2,1,1,0,,
190108962,11054191,2008000189536,"420659508002",94,2,1,1,0,,
190108963,11057972,2008000189536,"420659510004",94,2,1,1,0,,
190108964,11059893,2008000189536,"420659512001",94,2,1,1,0,,
190148200,11054955,2008000190490,"420659508003",25,1,1,1,0,,514269603
190233671,11049614,2008000192502,"420659505002",36,1,1,2,10,,514268289
190233673,11049641,2008000192502,"420659505002",36,1,1,2,10,,514402619
190233675,11052157,2008000192502,"420659506005",36,1,1,2,10,,514268093
190233676,11052157,2008000192502,"420659506005",23,2,1,1,0,,514259285
190290310,11047334,2008000193895,"420659503003",21,1,1,4,2,,
190290317,11059966,2008000193895,"420659512001",23,2,1,3,2,,514268807
190290435,11050574,2008000193903,"420659506002",60,1,1,1,0,,
190290437,11060398,2008000193903,"420659512002",60,1,1,1,0,,
190290438,11060398,2008000193903,"420659512002",59,2,1,2,1,,514268529
190448657,11048641,2008000197747,"420659504002",30,2,1,1,0,,514270454
190448658,11049129,2008000197747,"420659505001",28,1,1,2,10,,514268233
190448659,11049129,2008000197747,"420659505001",30,2,1,1,0,,514268229
190448660,11049752,2008000197747,"420659505002",28,1,1,2,10,,514268411
190448664,11053364,2008000197747,"420659507003",28,1,1,2,10,,514269697
190448667,11054142,2008000197747,"420659508002",30,2,1,1,0,,514270464
190448668,11056444,2008000197747,"420659509004",28,1,1,2,10,,514268152
190448671,11057657,2008000197747,"420659510003",30,2,1,1,0,,514270818
190448672,11059149,2008000197747,"420659511003",28,1,1,2,10,,513929182
190571732,11047518,2008000200609,"420659503004",53,2,1,2,1,,514270483
190571733,11047518,2008000200609,"420659503004",53,1,1,1,0,,514270189
190571735,11051586,2008000200609,"420659506004",53,2,1,2,1,,514268290
190571737,11051586,2008000200609,"420659506004",18,1,1,3,2,,
190571738,11061378,2008000200609,"420659513001",53,2,1,2,1,,514268711
190571740,11061378,2008000200609,"420659513001",18,1,1,3,2,,
190726677,11045275,2008000204379,"420659502001",51,1,1,1,0,,514269728
190726679,11045753,2008000204379,"420659502003",42,2,1,2,1,,
190726680,11045753,2008000204379,"420659502003",51,1,1,1,0,,514271168
190726681,11047022,2008000204379,"420659503002",14,2,1,3,2,450110845,
190726683,11047022,2008000204379,"420659503002",51,1,1,1,0,,514272907
190726684,11047601,2008000204379,"420659503004",14,2,1,3,2,450110845,
190726685,11047601,2008000204379,"420659503004",42,2,1,2,1,,
190726688,11052032,2008000204379,"420659506005",42,2,1,2,1,,
190726689,11052032,2008000204379,"420659506005",51,1,1,1,0,,514269445
190726691,11054465,2008000204379,"420659508002",42,2,1,2,1,,
190726692,11054465,2008000204379,"420659508002",51,1,1,1,0,,514270962
190726694,11054785,2008000204379,"420659508003",42,2,1,2,1,,
190726696,11055929,2008000204379,"420659509003",14,2,1,3,2,450110845,
190726697,11055929,2008000204379,"420659509003",42,2,1,2,1,,
190726701,11056295,2008000204379,"420659509004",51,1,1,1,0,,513931388
190726704,11057321,2008000204379,"420659510002",51,1,1,1,0,,514268752
190773146,11045959,2008000205469,"420659502003",69,1,1,1,0,,
190773147,11045959,2008000205469,"420659502003",65,2,1,2,1,,
190773151,11056107,2008000205469,"420659509003",65,2,1,2,1,,
190773152,11057778,2008000205469,"420659510003",69,1,1,1,0,,
190926650,11046875,2008000209128,"420659503002",81,2,1,1,0,,
190995623,11044270,2008000210834,"420659501001",90,1,1,2,4,,
191011840,11057585,2008000211226,"420659510003",81,2,1,2,1,,
191174213,11044019,2008000215117,"420659501001",63,2,1,1,0,,514269658
191174215,11058714,2008000215117,"420659511002",63,2,1,1,0,,513933532
191174216,11058714,2008000215117,"420659511002",31,1,1,2,2,,514268563
191174217,11062308,2008000215117,"420659513003",63,2,1,1,0,,513929436
191174218,11062308,2008000215117,"420659513003",31,1,1,2,2,,514268744
191241448,11046749,2008000216700,"420659503002",61,2,1,1,0,,514268093
191241451,11050329,2008000216700,"420659506001",61,2,1,1,0,,514033277
191241454,11053593,2008000216700,"420659508001",61,2,1,1,0,,514269603
191241456,11059000,2008000216700,"420659511003",61,2,1,1,0,,513921221
191241457,11061408,2008000216700,"420659513001",61,2,1,1,0,,514268446
191355964,11047354,2008000219356,"420659503003",20,1,1,3,12,,
191355966,11047354,2008000219356,"420659503003",19,2,1,2,2,,514268898
191355967,11056309,2008000219356,"420659509004",20,1,1,3,12,,
191355971,11059573,2008000219356,"420659511004",55,1,1,1,0,,
191355972,11059573,2008000219356,"420659511004",19,2,1,2,2,,514268680
191355973,11061230,2008000219356,"420659512003",20,1,1,3,12,,
191355975,11061230,2008000219356,"420659512003",19,2,1,2,2,,514269272
191359892,11044484,2008000219455,"420659501002",69,2,1,1,0,,
191359896,11051152,2008000219455,"420659506003",69,2,1,1,0,,
191359897,11052374,2008000219455,"420659507001",69,2,1,1,0,,
191359898,11056549,2008000219455,"420659509004",69,2,1,1,0,,
191359900,11057811,2008000219455,"420659510003",69,2,1,1,0,,
191359902,11058629,2008000219455,"420659511002",69,2,1,1,0,,
191359904,11059998,2008000219455,"420659512001",69,2,1,1,0,,
191359905,11060864,2008000219455,"420659512003",69,2,1,1,0,,
191428353,11044401,2008000221051,"420659501002",27,2,1,1,0,,514269749
191428355,11044401,2008000221051,"420659501002",9,2,1,3,2,450110701,
191428361,11044750,2008000221051,"420659501002",8,1,1,4,2,450110701,
191428362,11044750,2008000221051,"420659501002",0,1,1,5,2,,
191428363,11048547,2008000221051,"420659504002",27,2,1,1,0,,514267988
191428364,11048547,2008000221051,"420659504002",30,1,1,2,1,,514268289
191428365,11048547,2008000221051,"420659504002",9,2,1,3,2,450129160,
191428372,11048624,2008000221051,"420659504002",0,1,1,5,2,,
191428373,11048786,2008000221051,"420659504002",27,2,1,1,0,,514267988
191428375,11048786,2008000221051,"420659504002",9,2,1,3,2,450149079,
191428376,11048786,2008000221051,"420659504002",8,1,1,4,2,450110701,
191428378,11052429,2008000221051,"420659507001",27,2,1,1,0,,514268938
191428381,11052429,2008000221051,"420659507001",8,1,1,4,2,450111632,
191428382,11052429,2008000221051,"420659507001",0,1,1,5,2,,
191428384,11052440,2008000221051,"420659507001",30,1,1,2,1,,514268386
191428386,11052440,2008000221051,"420659507001",8,1,1,4,2,450111632,
191428390,11054356,2008000221051,"420659508002",9,2,1,3,2,450111632,
191428391,11054356,2008000221051,"420659508002",8,1,1,4,2,450111632,
191428393,11056014,2008000221051,"420659509003",27,2,1,1,0,,513931241
191428394,11056014,2008000221051,"420659509003",30,1,1,2,1,,512904323
191428396,11056014,2008000221051,"420659509003",8,1,1,4,2,450139177,
191428397,11056014,2008000221051,"420659509003",0,1,1,5,2,,
191428398,11059856,2008000221051,"420659512001",27,2,1,1,0,,514268863
191428399,11059856,2008000221051,"420659512001",30,1,1,2,1,,509564486
191428400,11059856,2008000221051,"420659512001",9,2,1,3,2,450132458,
191428403,11062300,2008000221051,"420659513003",27,2,1,1,0,,514269319
191428404,11062300,2008000221051,"420659513003",30,1,1,2,1,,514267932
191546460,11049313,2008000223910,"420659505001",74,1,1,1,0,,
191634012,11046519,2008000225894,"420659503002",29,2,1,2,1,,
191634017,11049553,2008000225894,"420659505001",28,1,1,1,0,,514268136
191634019,11057309,2008000225894,"420659510002",28,1,1,1,0,,514269445
191811303,11046788,2008000230212,"420659503002",68,2,1,1,0,,
191811306,11048372,2008000230212,"420659504001",70,1,1,2,1,,
191811309,11050917,2008000230212,"420659506002",68,2,1,1,0,,
191811315,11052847,2008000230212,"420659507002",68,2,1,1,0,,
191811316,11052847,2008000230212,"420659507002",70,1,1,2,1,,
191811320,11054840,2008000230212,"420659508003",70,1,1,2,1,,
191811321,11055078,2008000230212,"420659509001",68,2,1,1,0,,
191811322,11055078,2008000230212,"420659509001",70,1,1,2,1,,
191811324,11055101,2008000230212,"420659509001",70,1,1,2,1,,
191811325,11057095,2008000230212,"420659510001",68,2,1,1,0,,
191811326,11057095,2008000230212,"420659510001",70,1,1,2,1,,
191811327,11057645,2008000230212,"420659510003",68,2,1,1,0,,
191811328,11057645,2008000230212,"420659510003",70,1,1,2,1,,
191811329,11057709,2008000230212,"420659510003",68,2,1,1,0,,
191811330,11057709,2008000230212,"420659510003",70,1,1,2,1,,
191811332,11057900,2008000230212,"420659510004",70,1,1,2,1,,
191811333,11058822,2008000230212,"420659511002",68,2,1,1,0,,
191811336,11061201,2008000230212,"420659512003",70,1,1,2,1,,
191811338,11061377,2008000230212,"420659513001",70,1,1,2,1,,
191811339,11061464,2008000230212,"420659513001",68,2,1,1,0,,
191830832,11051717,2008000230681,"420659506004",40,2,1,1,0,,514268289
192002156,11046496,2008000234634,"420659503002",42,1,1,1,0,,514268238
192002158,11047812,2008000234634,"420659503005",8,1,1,3,12,450111632,
192002161,11047933,2008000234634,"420659503005",8,1,1,3,12,450111632,
192002167,11049901,2008000234634,"420659505002",8,1,1,3,12,450129160,
192002168,11049901,2008000234634,"420659505002",42,1,1,1,0,,514268136
192002169,11052454,2008000234634,"420659507001",28,2,1,2,9,,
192002171,11052454,2008000234634,"420659507001",42,1,1,1,0,,514271170
192002172,11053927,2008000234634,"420659508001",28,2,1,2,9,,
192002175,11055042,2008000234634,"420659508003",28,2,1,2,9,,
192002176,11055042,2008000234634,"420659508003",8,1,1,3,12,450111632,
192002178,11055334,2008000234634,"420659509001",28,2,1,2,9,,
192002179,11055334,2008000234634,"420659509001",8,1,1,3,12,450139177,
192002180,11055334,2008000234634,"420659509001",42,1,1,1,0,,514269442
192002181,11057183,2008000234634,"420659510002",28,2,1,2,9,,
192002183,11057183,2008000234634,"420659510002",42,1,1,1,0,,514269445
192002185,11058533,2008000234634,"420659511001",8,1,1,3,12,450147805,
192002189,11058819,2008000234634,"420659511002",42,1,1,1,0,,513931464
192002190,11060073,2008000234634,"420659512001",28,2,1,2,9,,
192002191,11060073,2008000234634,"420659512001",8,1,1,3,12,450110701,
192002192,11060073,2008000234634,"420659512001",42,1,1,1,0,,514268538
192002195,11062073,2008000234634,"420659513002",42,1,1,1,0,,514269206
192182015,11044965,2008000238964,"420659502001",57,1,1,2,1,,514269697
192182016,11047406,2008000238964,"420659503003",53,2,1,1,0,,
192182017,11047406,2008000238964,"420659503003",57,1,1,2,1,,514270480
192182018,11048276,2008000238964,"420659504001",53,2,1,1,0,,
192182020,11055854,2008000238964,"420659509003",53,2,1,1,0,,
192182021,11055854,2008000238964,"420659509003",57,1,1,2,1,,514269255
192197084,11045371,2008000239276,"420659502002",48,2,1,1,0,,
192197085,11045371,2008000239276,"420659502002",54,1,1,2,1,,514400389
192197086,11047344,2008000239276,"420659503003",48,2,1,1,0,,
192197087,11047344,2008000239276,"420659503003",54,1,1,2,1,,514271322
192219284,11046804,2008000239856,"420659503002",22,1,1,3,3,,
192219286,11061772,2008000239856,"420659513002",11,2,1,2,2,450150577,
192256002,11045279,2008000240744,"420659502001",28,2,1,2,1,,514566823
192256006,11059264,2008000240744,"420659511003",28,2,1,2,1,,514268539
192272553,11046535,2008000241150,"420659503002",89,1,1,2,1,,
192272554,11055830,2008000241150,"420659509003",83,2,1,1,0,,
192272555,11055830,2008000241150,"420659509003",89,1,1,2,1,,
192276057,11044353,2008000241225,"420659501001",10,1,1,4,2,450110702,
192276058,11044353,2008000241225,"420659501001",2,1,1,3,2,,
192276061,11051176,2008000241225,"420659506003",10,1,1,4,2,450129160,
192276066,11052016,2008000241225,"420659506005",2,1,1,3,2,,
192276067,11052016,2008000241225,"420659506005",29,2,1,1,0,,
192276068,11052139,2008000241225,"420659506005",31,1,1,2,1,,514268191
192276069,11052139,2008000241225,"420659506005",10,1,1,4,2,450110845,
192276070,11052139,2008000241225,"420659506005",2,1,1,3,2,,
192276071,11052139,2008000241225,"420659506005",29,2,1,1,0,,
192276073,11054095,2008000241225,"420659508002",10,1,1,4,2,450150578,
192276078,11056311,2008000241225,"420659509004",2,1,1,3,2,,
192276082,11058577,2008000241225,"420659511001",2,1,1,3,2,,
192276084,11059765,2008000241225,"420659512001",31,1,1,2,1,,514270454
192276085,11059765,2008000241225,"420659512001",10,1,1,4,2,450150577,
192276086,11059765,2008000241225,"420659512001",2,1,1,3,2,,
192411433,11058498,2008000244429,"420659511001",58,1,1,1,0,,
192411434,11059201,2008000244429,"420659511003",58,1,1,1,0,,
192419088,11045585,2008000244606,"420659502002",12,2,1,4,2,450110701,
192419092,11045585,2008000244606,"420659502002",11,1,1,5,2,450110701,
192419095,11045790,2008000244606,"420659502003",48,1,1,1,0,,514271168
192419096,11045790,2008000244606,"420659502003",68,2,1,6,6,,
192419097,11045790,2008000244606,"420659502003",14,1,1,3,2,450129160,
192419100,11047360,2008000244606,"420659503003",12,2,1,4,2,450129160,
192419103,11047360,2008000244606,"420659503003",14,1,1,3,2,450129160,
192419105,11047360,2008000244606,"420659503003",39,2,1,2,1,,514270908
192419106,11049784,2008000244606,"420659505002",12,2,1,4,2,450110845,
192419109,11049784,2008000244606,"420659505002",14,1,1,3,2,450110845,
192419111,11049784,2008000244606,"420659505002",39,2,1,2,1,,514267759
192419113,11053510,2008000244606,"420659508001",48,1,1,1,0,,514271546
192419114,11053510,2008000244606,"420659508001",68,2,1,6,6,,
192419116,11053510,2008000244606,"420659508001",11,1,1,5,2,450111632,
192419117,11053510,2008000244606,"420659508001",39,2,1,2,1,,514269777
192419118,11055770,2008000244606,"420659509003",12,2,1,4,2,450129160,
192419119,11055770,2008000244606,"420659509003",48,1,1,1,0,,512905138
192419120,11055770,2008000244606,"420659509003",68,2,1,6,6,,
192419121,11055770,2008000244606,"420659509003",14,1,1,3,2,450129160,
192419122,11055770,2008000244606,"420659509003",11,1,1,5,2,450110701,
192419124,11057111,2008000244606,"420659510001",12,2,1,4,2,450150578,
192419125,11057111,2008000244606,"420659510001",48,1,1,1,0,,514270453
192419126,11057111,2008000244606,"420659510001",68,2,1,6,6,,
192419128,11057111,2008000244606,"420659510001",11,1,1,5,2,450111632,
192419129,11057111,2008000244606,"420659510001",39,2,1,2,1,,513927060
192419130,11058408,2008000244606,"420659511001",12,2,1,4,2,450150577,
192419131,11058408,2008000244606,"420659511001",48,1,1,1,0,,514268522
192419132,11058408,2008000244606,"420659511001",68,2,1,6,6,,
192419139,11058949,2008000244606,"420659511002",14,1,1,3,2,450150578,
192419141,11058949,2008000244606,"420659511002",39,2,1,2,1,,514268590
192419144,11059735,2008000244606,"420659511004",68,2,1,6,6,,
192419145,11059735,2008000244606,"420659511004",14,1,1,3,2,450150578,
192419146,11059735,2008000244606,"420659511004",11,1,1,5,2,450149079,
192419147,11059735,2008000244606,"420659511004",39,2,1,2,1,,514269445
192419151,11061526,2008000244606,"420659513001",14,1,1,3,2,450150578,
192419153,11061526,2008000244606,"420659513001",39,2,1,2,1,,514268779
192471891,11057350,2008000245856,"420659510002",66,1,1,1,0,,514268765
192471892,11057350,2008000245856,"420659510002",51,2,1,2,1,,
192471893,11057350,2008000245856,"420659510002",16,1,1,3,2,450150577,
192471896,11058364,2008000245856,"420659511001",51,2,1,2,1,,
192471897,11058364,2008000245856,"420659511001",16,1,1,3,2,450150577,
192496899,11044296,2008000246503,"420659501001",32,1,1,1,0,,514269700
192496900,11046522,2008000246503,"420659503002",32,1,1,1,0,,514265872
192496902,11046978,2008000246503,"420659503002",32,1,1,1,0,,514268093
192496905,11050936,2008000246503,"420659506002",32,1,1,1,0,,514268272
192496909,11058641,2008000246503,"420659511002",32,1,1,1,0,,514268522
192616937,11052457,2008000249367,"420659507001",59,2,1,1,0,,514270818
192616938,11052553,2008000249367,"420659507001",59,2,1,1,0,,514269816
192616939,11058989,2008000249367,"420659511003",59,2,1,1,0,,514268863
192616940,11060342,2008000249367,"420659512002",59,2,1,1,0,,514272660
192616941,11060627,2008000249367,"420659512002",59,2,1,1,0,,514267870
192616942,11061882,2008000249367,"420659513002",59,2,1,1,0,,514269361
192673023,11044117,2008000250689,"420659501001",80,2,1,2,1,,
192673024,11044368,2008000250689,"420659501001",80,1,1,1,0,,
192673028,11046268,2008000250689,"420659503001",80,1,1,1,0,,
192673029,11046268,2008000250689,"420659503001",80,2,1,2,1,,
192673033,11048038,2008000250689,"420659503005",80,2,1,2,1,,
192673034,11049574,2008000250689,"420659505001",80,1,1,1,0,,
192673036,11050297,2008000250689,"420659506001",80,1,1,1,0,,
192673043,11055858,2008000250689,"420659509003",80,2,1,2,1,,
192673047,11058860,2008000250689,"420659511002",80,2,1,2,1,,
192673049,11062322,2008000250689,"420659513003",80,2,1,2,1,,
